probe_type,dim_a_id,dim_a_name,dim_a_category,dim_b_id,dim_b_name,dim_b_category,mean_diff,ci95_lo,ci95_hi,p_greater,p_less,p_two_sided,p_fdr,significant_fdr,stars
operational,1,Phenomenology,Mental,7,Social,Mental,-0.0012272279551904543,-0.0022426166976705123,-0.0001413954883828636,0.984,0.016,0.032,0.04847524752475248,True,*
operational,1,Phenomenology,Mental,8,Embodiment,Physical,-0.0005437575404276556,-0.001582574031413017,0.0004948778646729205,0.853,0.147,0.294,0.34836923076923076,False,n.s.
operational,1,Phenomenology,Mental,9,Roles,Physical,-0.0016926963852065165,-0.002903363430922577,-0.0004608223709866913,0.998,0.002,0.004,0.006876404494382022,True,**
operational,1,Phenomenology,Mental,10,Animacy,Physical,-0.0014845937833484965,-0.0024992941471500734,-0.0005047491385480493,0.999,0.001,0.002,0.003517241379310345,True,**
operational,1,Phenomenology,Mental,11,Formality,Pragmatic,0.004029706978417265,0.003339738432984381,0.004756035743021264,0.0,1.0,0.0,0.0,True,***
operational,1,Phenomenology,Mental,12,Expertise,Pragmatic,0.003768127038864081,0.0031487952460624493,0.00445438704383148,0.0,1.0,0.0,0.0,True,***
operational,1,Phenomenology,Mental,13,Helpfulness,Pragmatic,0.003967504172366885,0.0032657599014360647,0.0046397327178121645,0.0,1.0,0.0,0.0,True,***
operational,1,Phenomenology,Mental,14,Biological,Control,0.00035421102191366283,-0.00036903866359207986,0.001099619297207622,0.178,0.822,0.356,0.40346666666666664,False,n.s.
operational,1,Phenomenology,Mental,15,Shapes,Control,0.0037096270744888756,0.0029543259400276467,0.004505607286540498,0.0,1.0,0.0,0.0,True,***
operational,1,Phenomenology,Mental,17,Attention,Mental,-0.0005807263997600625,-0.001503045005599196,0.00032062739245043015,0.892,0.108,0.216,0.2686829268292683,False,n.s.
operational,1,Phenomenology,Mental,18,SysPrompt (labeled),SysPrompt,0.0006012250456057353,-0.00022240850346228616,0.0014467070304032186,0.081,0.919,0.162,0.21005084745762714,False,n.s.
