probe_type,dim_a_id,dim_a_name,dim_a_category,dim_b_id,dim_b_name,dim_b_category,mean_diff,ci95_lo,ci95_hi,p_greater,p_less,p_two_sided,p_fdr,significant_fdr,stars
metacognitive,6,Cognitive,Mental,12,Expertise,Pragmatic,0.00018591185121419592,-6.170221247124666e-05,0.00044877828710778475,0.069,0.931,0.138,0.3825,False,n.s.
metacognitive,6,Cognitive,Mental,13,Helpfulness,Pragmatic,0.0002466645821371844,-0.0001512338867006368,0.0006366394642652941,0.115,0.885,0.23,0.5100000000000001,False,n.s.
metacognitive,6,Cognitive,Mental,14,Biological,Control,0.0005125279644632053,0.0002598001655095254,0.0007947809257090569,0.0,1.0,0.0,0.0,True,***
metacognitive,6,Cognitive,Mental,15,Shapes,Control,0.00021235494363767055,-0.00016321245174142577,0.0005427142343846034,0.124,0.876,0.248,0.521027027027027,False,n.s.
metacognitive,6,Cognitive,Mental,17,Attention,Mental,-9.390398394380745e-05,-0.0004384211487424526,0.0002821764841083583,0.703,0.297,0.594,0.7637142857142857,False,n.s.
metacognitive,6,Cognitive,Mental,18,SysPrompt (labeled),SysPrompt,-0.00010454572174121616,-0.00040372959031861254,0.0001993112242089374,0.73,0.27,0.54,0.7376785714285715,False,n.s.
metacognitive,7,Social,Mental,8,Embodiment,Physical,0.0005442032473873205,9.032659911275081e-05,0.0010876800051539844,0.007,0.993,0.014,0.1071,False,n.s.
metacognitive,7,Social,Mental,9,Roles,Physical,0.00043917018947857477,-1.4079164082251606e-05,0.0010130984606371539,0.032,0.968,0.064,0.2348372093023256,False,n.s.
metacognitive,7,Social,Mental,10,Animacy,Physical,0.00038398295587759815,-0.00016069012497565828,0.0009934692670855152,0.101,0.899,0.202,0.4612835820895523,False,n.s.
metacognitive,7,Social,Mental,11,Formality,Pragmatic,0.00041690926042703267,-8.911524821826026e-06,0.0009882150812714672,0.027,0.973,0.054,0.2348372093023256,False,n.s.
metacognitive,7,Social,Mental,12,Expertise,Pragmatic,0.0002586055443522992,-0.00024971584626474916,0.000861801044008666,0.195,0.805,0.39,0.6372371134020619,False,n.s.
metacognitive,7,Social,Mental,13,Helpfulness,Pragmatic,0.0003193582752752877,-0.000266414486451737,0.0009566483876606544,0.138,0.862,0.276,0.5413846153846154,False,n.s.
metacognitive,7,Social,Mental,14,Biological,Control,0.0005852216576013085,0.00016416601222223165,0.001120289245161635,0.0,1.0,0.0,0.0,True,***
metacognitive,7,Social,Mental,15,Shapes,Control,0.0002850486367757738,-0.0002190054869784123,0.0009134362725757621,0.165,0.835,0.33,0.587093023255814,False,n.s.
metacognitive,7,Social,Mental,17,Attention,Mental,-2.1210290805704148e-05,-0.0004776224470311248,0.000565301143113956,0.561,0.439,0.878,0.9138367346938776,False,n.s.
metacognitive,7,Social,Mental,18,SysPrompt (labeled),SysPrompt,-3.185202860311286e-05,-0.000513641732702773,0.0005339009228245758,0.568,0.432,0.864,0.9117123287671232,False,n.s.
metacognitive,8,Embodiment,Physical,9,Roles,Physical,-0.00010503305790874573,-0.0005326595623036485,0.00016680498191219174,0.69,0.31,0.62,0.7839669421487603,False,n.s.
metacognitive,8,Embodiment,Physical,10,Animacy,Physical,-0.00016022029150972232,-0.00042789784069299764,4.755628186684236e-05,0.926,0.074,0.148,0.3837966101694915,False,n.s.
metacognitive,8,Embodiment,Physical,11,Formality,Pragmatic,-0.00012729398696028786,-0.00035169515166588597,8.703909469214813e-05,0.875,0.125,0.25,0.521027027027027,False,n.s.
metacognitive,8,Embodiment,Physical,12,Expertise,Pragmatic,-0.0002855977030350213,-0.000496872483378097,-8.980331616098943e-05,0.995,0.005,0.01,0.085,False,n.s.
metacognitive,8,Embodiment,Physical,13,Helpfulness,Pragmatic,-0.00022484497211203278,-0.0005439825150520421,7.555662541630608e-05,0.919,0.081,0.162,0.39342857142857146,False,n.s.
metacognitive,8,Embodiment,Physical,14,Biological,Control,4.1018410213987954e-05,-6.23992832117345e-05,0.00015870427963908185,0.206,0.794,0.412,0.6398181818181818,False,n.s.
metacognitive,8,Embodiment,Physical,15,Shapes,Control,-0.00025915461061154667,-0.0005956323553588041,1.8983556810166492e-06,0.973,0.027,0.054,0.2348372093023256,False,n.s.
metacognitive,8,Embodiment,Physical,17,Attention,Mental,-0.0005654135381930246,-0.0008500822201653663,-0.00028169855553356374,0.999,0.001,0.002,0.021857142857142856,True,*
metacognitive,8,Embodiment,Physical,18,SysPrompt (labeled),SysPrompt,-0.0005760552759904334,-0.0007860451431821425,-0.00036761382912865536,1.0,0.0,0.0,0.0,True,***
metacognitive,9,Roles,Physical,10,Animacy,Physical,-5.5187233600976574e-05,-0.00047072954190899985,0.00043836438008966184,0.626,0.374,0.748,0.8768955223880598,False,n.s.
metacognitive,9,Roles,Physical,11,Formality,Pragmatic,-2.226092905154211e-05,-0.000348494430985749,0.00044363170627342955,0.609,0.391,0.782,0.8862666666666666,False,n.s.
metacognitive,9,Roles,Physical,12,Expertise,Pragmatic,-0.00018056464512627556,-0.0004987018193125197,0.00031179707571298785,0.798,0.202,0.404,0.6372371134020619,False,n.s.
metacognitive,9,Roles,Physical,13,Helpfulness,Pragmatic,-0.00011981191420328706,-0.000552518534857824,0.00035401206800946596,0.715,0.285,0.57,0.7583478260869565,False,n.s.
metacognitive,9,Roles,Physical,14,Biological,Control,0.00014605146812273368,-7.00829781234439e-05,0.0005411349775319037,0.164,0.836,0.328,0.587093023255814,False,n.s.
metacognitive,9,Roles,Physical,15,Shapes,Control,-0.00015412155270280094,-0.0005732978102186679,0.00033883915402466597,0.751,0.249,0.498,0.7196666666666667,False,n.s.
metacognitive,9,Roles,Physical,17,Attention,Mental,-0.0004603804802842789,-0.0008043326622108024,-1.5638969496210968e-05,0.978,0.022,0.044,0.21037499999999998,False,n.s.
metacognitive,9,Roles,Physical,18,SysPrompt (labeled),SysPrompt,-0.00047102221808168767,-0.00077313570135867,-3.524713548783461e-05,0.982,0.018,0.036,0.1967142857142857,False,n.s.
metacognitive,10,Animacy,Physical,11,Formality,Pragmatic,3.2926304549434475e-05,-0.00023661534311169278,0.0003530973451765776,0.431,0.569,0.862,0.9117123287671232,False,n.s.
metacognitive,10,Animacy,Physical,12,Expertise,Pragmatic,-0.00012537741152529897,-0.00038545593283417437,0.00016363841082784765,0.827,0.173,0.346,0.6015681818181817,False,n.s.
metacognitive,10,Animacy,Physical,13,Helpfulness,Pragmatic,-6.462468060231047e-05,-0.00039829214456570713,0.00030115090153291747,0.649,0.351,0.702,0.8524285714285713,False,n.s.
