dimension,prompt_idx,human_mean,ai_mean,diff,t,p
7_social,8,0.18882452,0.16047595,0.028348565,4.071950640543285,4.843930883925547e-05
7_social,9,0.19099623,0.16200337,0.028992862,4.091399247317436,4.458108133090411e-05
7_social,10,0.18039285,0.15252556,0.027867287,3.9669591465409475,7.536322013563654e-05
7_social,11,0.17817843,0.15048295,0.027695477,3.9843740022854433,7.008525611803042e-05
7_social,12,0.18092328,0.1525779,0.028345376,4.014934160864248,6.165895062116975e-05
7_social,13,0.18274112,0.1546573,0.028083816,4.019348961391533,6.052411423371923e-05
7_social,14,0.18664664,0.15771805,0.028928593,4.089403852997423,4.496307705689328e-05
7_social,15,0.19583794,0.16723965,0.028598294,4.037650992337351,5.602722097233004e-05
7_social,16,0.182551,0.15417132,0.028379679,3.9899886519824195,6.845957995937324e-05
7_social,17,0.1868843,0.15791775,0.028966546,4.0478871236649,5.3652197651023065e-05
7_social,18,0.19524589,0.16681042,0.028435469,4.059393407416825,5.1096508308271905e-05
7_social,19,0.18614197,0.15796772,0.028174251,4.019719357970533,6.042980811195223e-05
7_social,20,0.17888577,0.1513621,0.027523667,3.962991982320294,7.661708285125133e-05
7_social,21,0.18410312,0.15599534,0.028107777,4.030563826085301,5.772963671027039e-05
7_social,22,0.17901236,0.1510154,0.027996957,3.998438376277363,6.608018162345781e-05
7_social,23,0.18244706,0.15411825,0.028328806,4.047457068382909,5.375002936383093e-05
7_social,24,0.18074091,0.15235873,0.028382182,4.061072011986467,5.073346402082816e-05
7_social,25,0.18334432,0.15528902,0.028055295,4.008538620829362,6.333875245834467e-05
7_social,26,0.18170148,0.15382414,0.027877346,4.025171855365016,5.905756694631202e-05
7_social,27,0.18015195,0.15219031,0.027961642,3.9915391713451442,6.801697084438177e-05
7_social,28,0.17928305,0.15156443,0.027718619,4.006698191000942,6.383012093278857e-05
7_social,29,0.18057196,0.15232427,0.028247684,4.065737104761464,4.9737314440280076e-05
7_social,30,0.18834548,0.16039395,0.027951524,4.012051618420068,6.24107634716956e-05
7_social,31,0.1914103,0.16293436,0.02847594,4.04999525210983,5.3175064721223916e-05
7_social,32,0.18090439,0.15269478,0.028209612,4.021497043809542,5.9979128718885475e-05
7_social,33,0.18995883,0.161917,0.028041825,4.101955250024585,4.261097438148797e-05
7_social,34,0.19031408,0.16186087,0.028453216,4.087086400216143,4.541062638762705e-05
7_social,35,0.18200995,0.15448086,0.02752909,3.9762094251233244,7.251458408486221e-05
7_social,36,0.18269235,0.15447968,0.028212667,3.9952902943410975,6.695736139988683e-05
7_social,37,0.19070981,0.16208836,0.02862145,4.091188883899554,4.462120730592903e-05
7_social,38,0.1797016,0.15240528,0.02729632,4.009165771559285,6.317213231889618e-05
7_social,39,0.18912937,0.16099255,0.02813682,4.070795067525748,4.867824895394643e-05
8_embodiment,0,0.20051892,0.17205048,0.028468445,4.06820007877011,4.9218901303875225e-05
8_embodiment,1,0.20008826,0.17142591,0.028662354,4.105755155107891,4.192223620606291e-05
8_embodiment,2,0.1964117,0.16753712,0.028874576,4.066340801696076,4.9609769658308215e-05
8_embodiment,3,0.20184311,0.17374665,0.028096467,4.043939463943455,5.4556610659612e-05
8_embodiment,4,0.19065388,0.16301103,0.027642846,3.9931809124500135,6.755127591198254e-05
8_embodiment,5,0.17615421,0.1502824,0.025871813,3.914580741808533,9.359718895462397e-05
8_embodiment,6,0.2018679,0.17365994,0.028207958,4.054240381071524,5.2226446187780893e-05
8_embodiment,7,0.18831035,0.16048656,0.02782379,4.037906482026903,5.596674727733831e-05
8_embodiment,8,0.19061682,0.16333246,0.027284354,3.9986388274090086,6.602469819943078e-05
8_embodiment,9,0.2006405,0.1726626,0.027977899,4.035002802745495,5.6657699398109716e-05
8_embodiment,10,0.18736109,0.15945828,0.027902812,3.996259304011486,6.668618916654828e-05
8_embodiment,11,0.19711773,0.16773742,0.029380307,4.095533221196297,4.3799458063495966e-05
8_embodiment,12,0.18737225,0.15973642,0.027635828,3.9768587317159194,7.231850585676087e-05
8_embodiment,13,0.19026785,0.16211797,0.028149873,4.012293921348169,6.234723420213813e-05
8_embodiment,14,0.18928821,0.16187602,0.027412191,3.992868093405693,6.763977640758133e-05
8_embodiment,15,0.19003965,0.1619473,0.028092355,4.006280026503515,6.39422672145308e-05
8_embodiment,16,0.19128962,0.16277802,0.028511599,4.029774380967317,5.792227636981725e-05
8_embodiment,17,0.18750842,0.15920068,0.028307736,4.001694937973581,6.518423404905461e-05
8_embodiment,18,0.18231271,0.15473361,0.027579099,3.945248297900579,8.247067852056452e-05
8_embodiment,19,0.16373801,0.13798007,0.025757939,3.8905084901858378,0.00010330945242690007
8_embodiment,20,0.19093142,0.16248266,0.02844876,4.040333714720913,5.5395306235016316e-05
8_embodiment,21,0.1882385,0.15999936,0.028239146,4.002102204036348,6.50729996035013e-05
8_embodiment,22,0.1930022,0.16480535,0.028196841,4.032498875438907,5.726001302865736e-05
8_embodiment,23,0.1904231,0.1623479,0.028075203,4.009656608901562,6.304201739516514e-05
8_embodiment,24,0.18571818,0.15835463,0.027363554,3.9789346934464125,7.169496689254396e-05
8_embodiment,25,0.19331214,0.16536261,0.027949527,3.998329038490102,6.611046414182734e-05
8_embodiment,26,0.1892263,0.16083992,0.028386384,4.020543473791976,6.022048051889172e-05
8_embodiment,27,0.18973163,0.16256872,0.02716291,3.9526889810880648,7.99662973267474e-05
8_embodiment,28,0.19520132,0.16703522,0.0281661,4.0378603766992684,5.597765570177836e-05
8_embodiment,29,0.1872285,0.15893075,0.028297752,4.010172519613034,6.29055295219329e-05
8_embodiment,30,0.1872423,0.1599835,0.027258798,3.989278111246088,6.866331993002357e-05
8_embodiment,31,0.19188727,0.16410983,0.027777448,4.034183838109125,5.685403531252494e-05
8_embodiment,32,0.18259212,0.15504499,0.027547136,3.984822763582058,6.995398880550842e-05
8_embodiment,33,0.18760051,0.16008087,0.027519643,4.018094326413493,6.084459226344535e-05
8_embodiment,34,0.19466057,0.16659677,0.028063804,4.055184100652779,5.201775370960114e-05
8_embodiment,35,0.18505093,0.1571268,0.027924135,3.985820111081709,6.96630874076535e-05
8_embodiment,36,0.19490387,0.16667107,0.028232798,4.061160988625281,5.0714288824456386e-05
8_embodiment,37,0.1883288,0.16028294,0.028045863,4.037127918139461,5.615122446044348e-05
8_embodiment,38,0.1839101,0.15643106,0.027479038,4.003980563248866,6.456229597635151e-05
8_embodiment,39,0.18963535,0.16153944,0.028095916,4.05253512387313,5.260555892025008e-05
9_roles,0,0.1957177,0.16663241,0.029085293,4.057923842772969,5.1416363569247574e-05
9_roles,1,0.19272998,0.16437784,0.028352141,4.0485133691618875,5.351003724694309e-05
9_roles,2,0.19909666,0.17028192,0.028814748,4.014745459899239,6.170790318224087e-05
9_roles,3,0.19780569,0.16923465,0.02857104,4.0810592651054876,4.659447466018036e-05
9_roles,4,0.18838096,0.16003008,0.028350875,4.0370424571336825,5.6171509131362146e-05
9_roles,5,0.19303934,0.16445535,0.028583989,4.045242667668962,5.425645895768141e-05
9_roles,6,0.20130064,0.1726385,0.02866213,4.088649070902919,4.510837975884695e-05
9_roles,7,0.19499078,0.166524,0.02846679,4.04063392441524,5.5325013775122064e-05
9_roles,8,0.19453658,0.16606063,0.028475955,4.0405135134138,5.535319719065738e-05
9_roles,9,0.19857243,0.17008722,0.028485209,4.030310799880294,5.7791313704969495e-05
9_roles,10,0.18801431,0.16060327,0.027411044,3.9880748253269545,6.900965932039096e-05
9_roles,11,0.1930832,0.16506489,0.02801831,3.9956393413386877,6.685956233520213e-05
9_roles,12,0.19319436,0.16484009,0.028354272,4.003321943493286,6.474093312992508e-05
9_roles,13,0.1859114,0.15816183,0.027749568,3.981538540749125,7.092006513304e-05
9_roles,14,0.18747665,0.15968192,0.027794734,4.056406235468827,5.174866807570935e-05
9_roles,15,0.18701577,0.15866408,0.028351694,4.025402269329207,5.9000233555935806e-05
9_roles,16,0.18311091,0.15422541,0.028885499,4.013245463611638,6.2098342100516e-05
9_roles,17,0.20099661,0.17226623,0.028730378,4.0474932448921095,5.3741793189650265e-05
9_roles,18,0.19374469,0.16533478,0.028409913,4.0104652560267064,6.282820854451852e-05
9_roles,19,0.19163147,0.16311124,0.028520226,4.060168542835352,5.092855886455583e-05
9_roles,20,0.19097313,0.16246434,0.028508797,4.021772389900928,5.9909608422693756e-05
9_roles,21,0.1849291,0.15615994,0.028769165,4.024562045329983,5.9209559504220036e-05
9_roles,22,0.1928156,0.16474018,0.028075427,3.997423847865002,6.63616737317928e-05
9_roles,23,0.18025042,0.15220822,0.028042197,3.9848617918928166,6.994258363062603e-05
9_roles,24,0.20047705,0.17144081,0.029036239,4.068959818711916,4.906002653437026e-05
9_roles,25,0.19152048,0.16328757,0.028232917,4.004097337394904,6.453067214326096e-05
9_roles,26,0.19420414,0.16525379,0.028950348,4.038925674077095,5.57261225839586e-05
9_roles,27,0.18574154,0.15678988,0.02895166,4.0416159994440095,5.509565658544639e-05
9_roles,28,0.19861473,0.1696614,0.028953329,4.0481477291881145,5.3592995632368953e-05
9_roles,29,0.19285086,0.16481796,0.028032899,3.989155092721841,6.86986524325135e-05
9_roles,30,0.1916978,0.16292962,0.028768182,4.035705747335893,5.648969049744923e-05
9_roles,31,0.18538366,0.15717444,0.028209224,3.9860493816449964,6.95963769990843e-05
9_roles,32,0.18229912,0.15441568,0.02788344,3.9750265006751104,7.287309891987131e-05
9_roles,33,0.18308343,0.15514225,0.027941182,3.9953246828550872,6.694772011008648e-05
9_roles,34,0.19207896,0.1630559,0.029023066,4.045384251756233,5.422394400463057e-05
9_roles,35,0.18700635,0.1590863,0.027920052,3.987928038458728,6.905202171134521e-05
9_roles,36,0.19144653,0.16321835,0.028228179,3.98633384805597,6.951369044003026e-05
9_roles,37,0.19176419,0.16313754,0.02862665,4.013996761517163,6.190249267553342e-05
9_roles,38,0.18163913,0.15381205,0.027827084,3.965854186074988,7.571048912831158e-05
9_roles,39,0.19939251,0.17093228,0.028460234,4.128109730675684,3.807963354027361e-05
